scenario,row,timestamp,C102-S_velocity,C105-S_velocity,C111-S_velocity,C113-S_velocity,C131-S_velocity,C141-S_velocity,C159-S_velocity,C163-S_velocity,C168-S_velocity,C182-S_velocity,C187-S_velocity,C190-S_velocity,C191-S_velocity,C211-S_velocity,C21-S_velocity,C226-S_velocity,C227-S_velocity,C229-S_velocity,C236-S_velocity,C23-S_velocity,C249-S_velocity,C251-S_velocity,C260-S_velocity,C26-S_velocity,C274-S_velocity,C279-S_velocity,C27-S_velocity,C292-S_velocity,C2-S_velocity,C301-S_velocity,C314-S_velocity,C317-S_velocity,C319-S_velocity,C321-S_velocity,C325-S_velocity,C327-S_velocity,C328-S_velocity,C338-S_velocity,C340-S_velocity,C34-S_velocity,C351-S_velocity,C355-S_velocity,C361-S_velocity,C362-S_velocity,C37-S_velocity,C382-S_velocity,C3-S_velocity,C417-S_velocity,C418-S_velocity,C422-S_velocity,C449-S_velocity,C462-S_velocity,C463-S_velocity,C473-S_velocity,C474-S_velocity,C478-S_velocity,C530-S_velocity,C532-S_velocity,C548-S_velocity,C549-S_velocity,C550-S_velocity,C551-S_velocity,C556-S_velocity,C576-S_velocity,C602-S_velocity,C638-S_velocity,C650-S_velocity,C659-S_velocity,C65-S_velocity,C677-S_velocity,C681-S_velocity,C685-S_velocity,C687-S_velocity,C68-S_velocity,C69-S_velocity,C708-S_velocity,C725-S_velocity,C728-S_velocity,C729-S_velocity,C734-S_velocity,C740-S_velocity,C742-S_velocity,C744-S_velocity,C74-S_velocity,C752-S_velocity,C756-S_velocity,C758-S_velocity,C759-S_velocity,C761-S_velocity,C771-S_velocity,C772-S_velocity,C779-S_velocity,C79-S_velocity,C7-S_velocity,C816-S_velocity,C830-S_velocity,C839-S_velocity,C84-S_velocity,C89-S_velocity
Base,0,1687833120000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.5719269820490945e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Base,1,1687833420000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Base,2,1687833720000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Base,3,1687834020000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Base,4,1687834320000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,7.931639367949516e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Base,5,1687834620000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0795275465301226e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Base,6,1687834920000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.4608538379617633e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Base,7,1687835220000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,3.2862205547050587e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Base,8,1687835520000000000,8.749872696399729e-07,6.240243456725685e-06,3.045294605420225e-12,1.0596256021914916e-06,0.0,3.364422506546938e-06,4.590760272490985e-07,1.2526934231683879e-06,1.014614259208401e-05,1.8181525718017758e-05,2.4300506131073356e-12,5.625338102925497e-06,7.595844643013617e-13,2.1130293119338473e-05,2.6075175576764202e-08,1.3487120703833824e-06,7.724915002358033e-08,3.093706700162103e-07,1.6315931256324282e-06,1.2933548507711146e-12,2.839566977198015e-05,5.255185311453771e-12,9.049048679169974e-06,9.709034558096053e-06,2.441401971021157e-06,1.2487633486236482e-06,0.0,9.6350071868441e-08,2.3424619590702446e-06,0.0,2.141795807916765e-07,0.0,0.0,1.354880328984405e-07,1.4763553717801666e-09,3.5004259591709334e-07,0.0,1.7144554787435444e-05,8.228555666019858e-07,9.28467846135558e-06,6.018075113511671e-07,0.0,6.230147403574893e-06,0.0,4.3276431284151817e-07,1.84051233716806e-05,1.1646385629421056e-07,5.841126371887713e-05,0.0,5.73372495157664e-05,9.519547699445996e-07,0.0,2.315497822939376e-05,9.106317003115159e-05,1.1508038112378705e-07,0.000453111808351064,2.2084033205699677e-06,0.0,0.0,0.0,4.393502207749512e-05,0.0,0.0,0.0,4.54205092093447e-06,8.274591224639432e-09,1.479614160311451e-05,1.6262997103130217e-06,8.777388091936278e-08,1.1055080689391231e-05,0.0,1.9742477677159104e-10,2.9327133230705408e-05,-0.0,5.871230643995674e-13,1.4062635667835452e-05,0.0,3.1452021614678956e-05,3.3840463032421495e-05,0.00015461781203841767,6.506392275902903e-05,-0.0,1.6466107401740192e-05,4.067747002462899e-07,5.324996299466214e-06,0.0005358706125073831,0.0,0.0,0.0007268538462044408,6.944903424434604e-05,0.0,3.815575367025183e-06,0.0,2.486034365602924e-06,1.5026850003805697e-05,0.0,1.7647255714311208e-06,0.0,3.1312981897878877e-06
Base,9,1687835820000000000,0.0001031742328346451,0.0002996629285089342,5.694624538990058e-05,0.00013215735956723375,2.0446238581374265e-05,0.0006995193826160915,0.00039336388697418863,0.00018089939326562535,0.000658222980249812,0.0016856231991780877,1.2445256665703607e-06,0.0005785558630824928,1.1642270582249816e-05,0.0010266165325870224,0.00022199657604627683,0.0002474610551878875,0.00014092360671510878,0.00010021718308496721,6.855934604143202e-05,8.873498973052055e-06,0.0007856345867069106,0.00020433759012227452,0.0005822572421774934,0.0005500152907863121,0.0002228931422420379,0.00011313127816187191,3.313971195841518e-05,3.3972966469632236e-05,0.00015554468908294497,4.064169785105146e-08,0.00017434872123699036,3.429050151813072e-05,0.0,4.416820423974985e-05,1.672495590993651e-05,0.0005604222386995034,1.0881074835845918e-05,0.0006861386686631146,0.00038480392254793087,0.00024384400205481097,0.0003167398517832091,6.227174008375556e-08,0.0009522892799301504,8.313245575325987e-05,0.00016755021380478153,0.0010718451146830583,6.040425730685349e-05,0.002332353493714688,0.0005350804277389567,0.0016121065341837108,0.0001344906152731935,0.00015200339205213498,0.0010070950076766778,0.0011585178135839912,0.0004381649967152047,0.0020974943924578454,0.00028162920017457975,2.1642807686900518e-06,0.0,0.0,0.001432314288480795,0.00038953570240865223,1.6161192424501266e-05,3.169812347954562e-06,0.00040448641023220564,3.881428546715773e-05,0.0008291839778909023,0.0002604250593165463,7.979130955901965e-05,0.0008289232612865549,9.476178516002026e-09,0.0001187057092761932,0.0012228475782052669,-2.927044960766324e-05,3.586473827111679e-05,0.0007983067480187701,0.00036033031621588606,0.0012094939343822492,0.001458589500555273,0.00206893136772425,0.0013930359117807732,-1.1340177474473477e-08,0.0005906223616863914,0.00010468000043346633,0.00031115469485386635,0.004204679975610569,6.3866655333061e-09,9.659909748249743e-05,0.006853400576872092,0.0021448809294291765,0.000383202031381781,0.0006540699161608422,0.00014108697289441803,0.00021677046436458807,0.0005091751191297263,4.124089753129656e-05,0.0019126792359424071,8.499844406594344e-06,0.00018488939142119825
